"end_time";"person_id";"start_time";"type";"date";"duration";"is_high_level";"plausability";"provider"
"2015-02-22 00:22:36.228";"10136";"2015-02-22 00:19:30.711";"BoilerOn";"2015-02-22";"185";"0";"1";"SmartPlug"
"2015-02-22 00:24:06.377";"10136";"2015-02-22 00:23:32.685";"BoilerOn";"2015-02-22";"33";"0";"1";"SmartPlug"
"2015-03-04 21:12:52.151";"10136";"2015-03-04 21:05:06.447";"CookerOn";"2015-03-04";"465";"0";"1";"SmartPlug"
"2015-03-04 21:23:40.550";"10136";"2015-03-04 21:19:17.268";"CookerOn";"2015-03-04";"263";"0";"1";"SmartPlug"
"2015-03-04 21:25:12.996";"10136";"2015-03-04 21:23:52.928";"CookerOn";"2015-03-04";"80";"0";"1";"SmartPlug"
"2015-03-04 21:26:05.893";"10136";"2015-03-04 21:25:35.515";"CookerOn";"2015-03-04";"30";"0";"1";"SmartPlug"
"2015-03-04 21:29:04.817";"10136";"2015-03-04 21:27:32.781";"TvOn";"2015-03-04";"92";"0";"1";"SmartPlug"
"2015-03-04 22:05:11.031";"10136";"2015-03-04 22:01:55.750";"BoilerOn";"2015-03-04";"195";"0";"1";"SmartPlug"
"2015-03-04 22:06:24.890";"10136";"2015-03-04 22:05:44.285";"BoilerOn";"2015-03-04";"40";"0";"1";"SmartPlug"
"2015-03-04 22:08:08.446";"10136";"2015-03-04 22:07:37.933";"BoilerOn";"2015-03-04";"30";"0";"1";"SmartPlug"
"2015-03-04 23:04:03.985";"10136";"2015-03-04 23:03:43.950";"TvOn";"2015-03-04";"20";"0";"1";"SmartPlug"
"2015-03-04 23:07:47.414";"10136";"2015-03-04 23:04:16.267";"TvOn";"2015-03-04";"211";"0";"1";"SmartPlug"
"2015-03-04 23:29:23.706";"10136";"2015-03-04 23:08:00.154";"TvOn";"2015-03-04";"1283";"0";"1";"SmartPlug"
"2015-03-04 23:30:16.359";"10136";"2015-03-04 23:29:35.999";"TvOn";"2015-03-04";"40";"0";"1";"SmartPlug"
"2015-03-04 23:34:11.185";"10136";"2015-03-04 23:30:28.470";"TvOn";"2015-03-04";"222";"0";"1";"SmartPlug"
"2015-03-04 23:34:33.403";"10136";"2015-03-04 23:34:23.500";"TvOn";"2015-03-04";"9";"0";"1";"SmartPlug"
"2015-03-05 00:25:53.841";"10136";"2015-03-04 23:35:46.338";"TvOn";"2015-03-04";"3007";"0";"1";"SmartPlug"
"2015-03-05 09:23:36.802";"10136";"2015-03-05 09:20:28.789";"BoilerOn";"2015-03-05";"188";"0";"1";"SmartPlug"
"2015-03-05 09:25:00.694";"10136";"2015-03-05 09:24:19.776";"BoilerOn";"2015-03-05";"40";"0";"1";"SmartPlug"
"2015-03-05 09:26:34.206";"10136";"2015-03-05 09:25:53.513";"BoilerOn";"2015-03-05";"40";"0";"1";"SmartPlug"
"2015-03-05 09:28:48.443";"10136";"2015-03-05 09:28:17.791";"BoilerOn";"2015-03-05";"30";"0";"1";"SmartPlug"
"2015-03-05 10:47:30.440";"10136";"2015-03-05 10:44:36.571";"BoilerOn";"2015-03-05";"173";"0";"1";"SmartPlug"
"2015-03-05 10:48:43.357";"10136";"2015-03-05 10:47:53.061";"BoilerOn";"2015-03-05";"50";"0";"1";"SmartPlug"
"2015-03-05 10:49:46.774";"10136";"2015-03-05 10:49:16.044";"BoilerOn";"2015-03-05";"30";"0";"1";"SmartPlug"
"2015-03-05 10:51:09.920";"10136";"2015-03-05 10:50:39.915";"BoilerOn";"2015-03-05";"30";"0";"1";"SmartPlug"
"2015-03-05 10:53:03.101";"10136";"2015-03-05 10:52:22.985";"BoilerOn";"2015-03-05";"40";"0";"1";"SmartPlug"
"2015-03-05 12:44:16.415";"10136";"2015-03-05 12:42:31.676";"TvOn";"2015-03-05";"104";"0";"1";"SmartPlug"
"2015-03-05 12:46:30.585";"10136";"2015-03-05 12:45:29.455";"TvOn";"2015-03-05";"61";"0";"1";"SmartPlug"
"2015-03-05 12:48:43.535";"10136";"2015-03-05 12:48:33.605";"TvOn";"2015-03-05";"9";"0";"1";"SmartPlug"
"2015-03-05 12:49:27.155";"10136";"2015-03-05 12:49:06.711";"TvOn";"2015-03-05";"20";"0";"1";"SmartPlug"
"2015-03-05 12:50:23.226";"10136";"2015-03-05 12:50:12.741";"TvOn";"2015-03-05";"10";"0";"1";"SmartPlug"
"2015-03-05 12:51:25.818";"10136";"2015-03-05 12:51:15.899";"TvOn";"2015-03-05";"9";"0";"1";"SmartPlug"
"2015-03-05 12:52:00.055";"10136";"2015-03-05 12:51:38.034";"TvOn";"2015-03-05";"22";"0";"1";"SmartPlug"
"2015-03-05 12:52:24.504";"10136";"2015-03-05 12:52:14.543";"TvOn";"2015-03-05";"9";"0";"1";"SmartPlug"
"2015-03-05 12:53:18.621";"10136";"2015-03-05 12:52:48.580";"TvOn";"2015-03-05";"30";"0";"1";"SmartPlug"
"2015-03-05 12:54:54.619";"10136";"2015-03-05 12:54:44.101";"TvOn";"2015-03-05";"10";"0";"1";"SmartPlug"
"2015-03-05 12:55:46.992";"10136";"2015-03-05 12:55:36.986";"TvOn";"2015-03-05";"10";"0";"1";"SmartPlug"
"2015-03-05 12:57:12.161";"10136";"2015-03-05 12:56:52.258";"TvOn";"2015-03-05";"19";"0";"1";"SmartPlug"
"2015-03-05 12:57:58.013";"10136";"2015-03-05 12:57:48.062";"TvOn";"2015-03-05";"9";"0";"1";"SmartPlug"
"2015-03-05 15:11:48.020";"10136";"2015-03-05 15:00:35.258";"CookerOn";"2015-03-05";"672";"0";"1";"SmartPlug"
"2015-03-05 15:22:24.310";"10136";"2015-03-05 15:18:01.704";"CookerOn";"2015-03-05";"262";"0";"1";"SmartPlug"
"2015-03-05 15:24:26.594";"10136";"2015-03-05 15:23:06.484";"CookerOn";"2015-03-05";"80";"0";"1";"SmartPlug"
"2015-03-05 15:30:12.843";"10136";"2015-03-05 15:28:02.023";"CookerOn";"2015-03-05";"130";"0";"1";"SmartPlug"
"2015-03-05 15:31:55.756";"10136";"2015-03-05 15:30:55.238";"CookerOn";"2015-03-05";"60";"0";"1";"SmartPlug"
"2015-03-05 15:33:29.699";"10136";"2015-03-05 15:32:28.626";"CookerOn";"2015-03-05";"61";"0";"1";"SmartPlug"
"2015-03-05 15:35:53.761";"10136";"2015-03-05 15:34:12.100";"CookerOn";"2015-03-05";"101";"0";"1";"SmartPlug"
"2015-03-05 15:37:50.209";"10136";"2015-03-05 15:36:42.292";"CookerOn";"2015-03-05";"67";"0";"1";"SmartPlug"
"2015-03-05 21:04:32.849";"10136";"2015-03-05 20:59:04.230";"CookerOn";"2015-03-05";"328";"0";"1";"SmartPlug"
"2015-03-05 21:10:19.977";"10136";"2015-03-05 21:08:36.506";"TvOn";"2015-03-05";"103";"0";"1";"SmartPlug"
"2015-03-05 21:23:09.815";"10136";"2015-03-05 21:10:31.992";"TvOn";"2015-03-05";"757";"0";"1";"SmartPlug"
"2015-03-05 21:51:23.757";"10136";"2015-03-05 21:23:22.098";"TvOn";"2015-03-05";"1681";"0";"1";"SmartPlug"
"2015-03-05 22:10:52.921";"10136";"2015-03-05 22:08:14.996";"BoilerOn";"2015-03-05";"157";"0";"1";"SmartPlug"
"2015-03-05 22:12:23.304";"10136";"2015-03-05 22:11:39.304";"BoilerOn";"2015-03-05";"44";"0";"1";"SmartPlug"
"2015-03-05 22:14:06.923";"10136";"2015-03-05 22:13:26.506";"BoilerOn";"2015-03-05";"40";"0";"1";"SmartPlug"
"2015-03-05 22:21:57.319";"10136";"2015-03-05 21:51:56.396";"TvOn";"2015-03-05";"1800";"0";"1";"SmartPlug"
"2015-03-05 23:06:35.567";"10136";"2015-03-05 22:22:09.378";"TvOn";"2015-03-05";"2666";"0";"1";"SmartPlug"
"2015-03-05 23:09:18.472";"10136";"2015-03-05 23:06:47.837";"TvOn";"2015-03-05";"150";"0";"1";"SmartPlug"
"2015-03-05 23:12:22.377";"10136";"2015-03-05 23:09:30.764";"TvOn";"2015-03-05";"171";"0";"1";"SmartPlug"
"2015-03-06 00:00:34.448";"10136";"2015-03-05 23:12:34.536";"TvOn";"2015-03-05";"2879";"0";"1";"SmartPlug"
"2015-03-06 00:33:38.740";"10136";"2015-03-06 00:00:46.736";"TvOn";"2015-03-06";"1972";"0";"1";"SmartPlug"
"2015-03-06 00:52:38.018";"10136";"2015-03-06 00:33:51.013";"TvOn";"2015-03-06";"1127";"0";"1";"SmartPlug"
"2015-03-06 00:56:01.541";"10136";"2015-03-06 00:52:50.257";"TvOn";"2015-03-06";"191";"0";"1";"SmartPlug"
"2015-03-06 10:54:32.222";"10136";"2015-03-06 10:51:37.975";"BoilerOn";"2015-03-06";"174";"0";"1";"SmartPlug"
"2015-03-06 10:55:47.183";"10136";"2015-03-06 10:55:06.543";"BoilerOn";"2015-03-06";"40";"0";"1";"SmartPlug"
"2015-03-06 10:57:09.775";"10136";"2015-03-06 10:56:29.426";"BoilerOn";"2015-03-06";"40";"0";"1";"SmartPlug"
"2015-03-06 10:58:55.112";"10136";"2015-03-06 10:58:14.567";"BoilerOn";"2015-03-06";"40";"0";"1";"SmartPlug"
"2015-03-06 15:54:56.326";"10136";"2015-03-06 15:49:20.210";"CookerOn";"2015-03-06";"336";"0";"1";"SmartPlug"
"2015-03-06 15:58:30.598";"10136";"2015-03-06 15:55:08.573";"CookerOn";"2015-03-06";"202";"0";"1";"SmartPlug"
"2015-03-06 18:08:28.719";"10136";"2015-03-06 17:46:20.856";"TvOn";"2015-03-06";"1327";"0";"1";"SmartPlug"
"2015-03-06 18:33:50.678";"10136";"2015-03-06 18:08:41.078";"TvOn";"2015-03-06";"1509";"0";"1";"SmartPlug"
"2015-03-06 21:26:03.920";"10136";"2015-03-06 21:23:09.740";"BoilerOn";"2015-03-06";"174";"0";"1";"SmartPlug"
"2015-03-06 21:27:17.485";"10136";"2015-03-06 21:26:36.581";"BoilerOn";"2015-03-06";"40";"0";"1";"SmartPlug"
"2015-03-06 21:28:51.406";"10136";"2015-03-06 21:28:21.282";"BoilerOn";"2015-03-06";"30";"0";"1";"SmartPlug"
"2015-03-06 21:41:18.597";"10136";"2015-03-06 21:39:49.875";"BoilerOn";"2015-03-06";"88";"0";"1";"SmartPlug"
"2015-03-06 21:42:29.378";"10136";"2015-03-06 21:41:44.099";"BoilerOn";"2015-03-06";"45";"0";"1";"SmartPlug"
"2015-03-06 21:43:40.813";"10136";"2015-03-06 21:43:08.594";"BoilerOn";"2015-03-06";"32";"0";"1";"SmartPlug"
"2015-03-06 21:45:30.332";"10136";"2015-03-06 21:44:48.684";"BoilerOn";"2015-03-06";"41";"0";"1";"SmartPlug"
"2015-03-06 22:48:56.296";"10136";"2015-03-06 22:47:26.622";"TvOn";"2015-03-06";"89";"0";"1";"SmartPlug"
"2015-03-06 23:10:44.978";"10136";"2015-03-06 22:49:08.986";"TvOn";"2015-03-06";"1295";"0";"1";"SmartPlug"
"2015-03-06 23:23:27.301";"10136";"2015-03-06 23:20:53.728";"BoilerOn";"2015-03-06";"153";"0";"1";"SmartPlug"
"2015-03-06 23:24:50.063";"10136";"2015-03-06 23:24:09.748";"BoilerOn";"2015-03-06";"40";"0";"1";"SmartPlug"
"2015-03-06 23:26:22.754";"10136";"2015-03-06 23:25:52.900";"BoilerOn";"2015-03-06";"29";"0";"1";"SmartPlug"
"2015-03-06 23:41:18.614";"10136";"2015-03-06 23:10:57.214";"TvOn";"2015-03-06";"1821";"0";"1";"SmartPlug"
"2015-03-07 00:00:15.852";"10136";"2015-03-06 23:41:31.142";"TvOn";"2015-03-06";"1124";"0";"1";"SmartPlug"
"2015-03-07 00:05:15.922";"10136";"2015-03-07 00:00:28.188";"TvOn";"2015-03-07";"287";"0";"1";"SmartPlug"
"2015-03-07 00:51:09.065";"10136";"2015-03-07 00:05:28.259";"TvOn";"2015-03-07";"2740";"0";"1";"SmartPlug"
"2015-03-07 11:51:10.849";"10136";"2015-03-07 11:48:35.937";"BoilerOn";"2015-03-07";"154";"0";"1";"SmartPlug"
"2015-03-07 11:52:25.883";"10136";"2015-03-07 11:51:53.117";"BoilerOn";"2015-03-07";"32";"0";"1";"SmartPlug"
"2015-03-07 11:54:00.946";"10136";"2015-03-07 11:53:30.782";"BoilerOn";"2015-03-07";"30";"0";"1";"SmartPlug"
"2015-03-07 12:53:54.420";"10136";"2015-03-07 12:50:24.439";"CookerOn";"2015-03-07";"209";"0";"1";"SmartPlug"
"2015-03-07 12:55:38.555";"10136";"2015-03-07 12:53:11.031";"BoilerOn";"2015-03-07";"147";"0";"1";"SmartPlug"
"2015-03-07 12:56:44.088";"10136";"2015-03-07 12:56:01.308";"BoilerOn";"2015-03-07";"42";"0";"1";"SmartPlug"
"2015-03-07 12:58:09.766";"10136";"2015-03-07 12:57:28.541";"BoilerOn";"2015-03-07";"41";"0";"1";"SmartPlug"
"2015-03-07 12:59:52.018";"10136";"2015-03-07 12:59:11.868";"BoilerOn";"2015-03-07";"40";"0";"1";"SmartPlug"
"2015-03-07 13:00:06.553";"10136";"2015-03-07 12:57:20.963";"CookerOn";"2015-03-07";"165";"0";"1";"SmartPlug"
"2015-03-07 13:18:59.871";"10136";"2015-03-07 13:17:36.322";"BoilerOn";"2015-03-07";"83";"0";"1";"SmartPlug"
"2015-03-07 13:20:04.384";"10136";"2015-03-07 13:19:24.488";"BoilerOn";"2015-03-07";"39";"0";"1";"SmartPlug"
"2015-03-07 13:21:26.823";"10136";"2015-03-07 13:20:56.413";"BoilerOn";"2015-03-07";"30";"0";"1";"SmartPlug"
"2015-03-07 13:44:14.647";"10136";"2015-03-07 13:42:11.980";"BoilerOn";"2015-03-07";"122";"0";"1";"SmartPlug"
"2015-03-07 13:45:17.516";"10136";"2015-03-07 13:44:37.500";"BoilerOn";"2015-03-07";"40";"0";"1";"SmartPlug"
"2015-03-07 13:46:40.322";"10136";"2015-03-07 13:46:10.013";"BoilerOn";"2015-03-07";"30";"0";"1";"SmartPlug"
"2015-03-07 13:48:36.354";"10136";"2015-03-07 13:48:06.367";"BoilerOn";"2015-03-07";"29";"0";"1";"SmartPlug"
"2015-03-07 15:30:37.410";"10136";"2015-03-07 15:26:45.771";"WashingMachineOn";"2015-03-07";"231";"0";"1";"SmartPlug"
"2015-03-07 15:32:50.131";"10136";"2015-03-07 14:57:16.670";"TvOn";"2015-03-07";"2133";"0";"1";"SmartPlug"
"2015-03-07 15:33:03.811";"10136";"2015-03-07 15:31:39.474";"WashingMachineOn";"2015-03-07";"84";"0";"1";"SmartPlug"
"2015-03-07 15:38:01.806";"10136";"2015-03-07 15:35:30.314";"WashingMachineOn";"2015-03-07";"151";"0";"1";"SmartPlug"
"2015-03-07 16:19:55.784";"10136";"2015-03-07 15:42:26.953";"WashingMachineOn";"2015-03-07";"2248";"0";"1";"SmartPlug"
"2015-03-07 16:28:20.901";"10136";"2015-03-07 15:33:02.146";"TvOn";"2015-03-07";"3318";"0";"1";"SmartPlug"
"2015-03-07 16:34:55.328";"10136";"2015-03-07 16:34:34.760";"WashingMachineOn";"2015-03-07";"20";"0";"1";"SmartPlug"
"2015-03-07 16:44:58.862";"10136";"2015-03-07 16:43:36.812";"CookerOn";"2015-03-07";"82";"0";"1";"SmartPlug"
"2015-03-07 16:48:23.514";"10136";"2015-03-07 16:46:42.538";"WashingMachineOn";"2015-03-07";"100";"0";"1";"SmartPlug"
"2015-03-07 17:00:09.746";"10136";"2015-03-07 16:58:12.272";"WashingMachineOn";"2015-03-07";"117";"0";"1";"SmartPlug"
"2015-03-07 17:16:20.349";"10136";"2015-03-07 17:14:57.299";"WashingMachineOn";"2015-03-07";"83";"0";"1";"SmartPlug"
"2015-03-07 17:19:56.860";"10136";"2015-03-07 17:17:28.539";"WashingMachineOn";"2015-03-07";"148";"0";"1";"SmartPlug"
"2015-03-07 17:25:32.032";"10136";"2015-03-07 16:28:45.419";"TvOn";"2015-03-07";"3406";"0";"1";"SmartPlug"
"2015-03-07 17:26:34.735";"10136";"2015-03-07 17:25:44.202";"TvOn";"2015-03-07";"50";"0";"1";"SmartPlug"
"2015-03-07 17:52:59.125";"10136";"2015-03-07 17:26:57.477";"TvOn";"2015-03-07";"1561";"0";"1";"SmartPlug"
"2015-03-07 18:17:38.277";"10136";"2015-03-07 17:53:11.295";"TvOn";"2015-03-07";"1466";"0";"1";"SmartPlug"
"2015-03-07 18:41:44.748";"10136";"2015-03-07 18:36:47.395";"WashingMachineOn";"2015-03-07";"297";"0";"1";"SmartPlug"
"2015-03-07 21:18:15.763";"10136";"2015-03-07 21:13:20.118";"CookerOn";"2015-03-07";"295";"0";"1";"SmartPlug"
"2015-03-07 21:23:24.108";"10136";"2015-03-07 21:08:30.574";"TvOn";"2015-03-07";"893";"0";"1";"SmartPlug"
"2015-03-07 22:08:07.616";"10136";"2015-03-07 21:23:36.145";"TvOn";"2015-03-07";"2671";"0";"1";"SmartPlug"
"2015-03-07 22:09:00.534";"10136";"2015-03-07 22:08:30.484";"TvOn";"2015-03-07";"30";"0";"1";"SmartPlug"
"2015-03-07 22:09:22.811";"10136";"2015-03-07 22:09:12.827";"TvOn";"2015-03-07";"9";"0";"1";"SmartPlug"
"2015-03-07 22:10:05.489";"10136";"2015-03-07 22:09:34.982";"TvOn";"2015-03-07";"30";"0";"1";"SmartPlug"
"2015-03-07 22:54:16.938";"10136";"2015-03-07 22:10:17.694";"TvOn";"2015-03-07";"2639";"0";"1";"SmartPlug"
"2015-03-07 23:27:53.773";"10136";"2015-03-07 22:54:59.772";"TvOn";"2015-03-07";"1974";"0";"1";"SmartPlug"
"2015-03-07 23:49:45.037";"10136";"2015-03-07 23:28:05.921";"TvOn";"2015-03-07";"1299";"0";"1";"SmartPlug"
"2015-03-07 23:57:57.212";"10136";"2015-03-07 23:49:57.253";"TvOn";"2015-03-07";"479";"0";"1";"SmartPlug"
"2015-03-07 23:58:39.725";"10136";"2015-03-07 23:58:29.644";"TvOn";"2015-03-07";"10";"0";"1";"SmartPlug"
"2015-03-07 23:59:12.168";"10136";"2015-03-07 23:59:02.139";"TvOn";"2015-03-07";"10";"0";"1";"SmartPlug"
"2015-03-08 00:28:55.897";"10136";"2015-03-07 23:59:34.877";"TvOn";"2015-03-07";"1761";"0";"1";"SmartPlug"
"2015-03-08 00:40:18.577";"10136";"2015-03-08 00:29:08.044";"TvOn";"2015-03-08";"670";"0";"1";"SmartPlug"
"2015-03-08 00:40:40.933";"10136";"2015-03-08 00:40:31.008";"TvOn";"2015-03-08";"9";"0";"1";"SmartPlug"
"2015-03-08 00:49:26.189";"10136";"2015-03-08 00:40:52.980";"TvOn";"2015-03-08";"513";"0";"1";"SmartPlug"
"2015-03-08 00:49:48.777";"10136";"2015-03-08 00:49:38.493";"TvOn";"2015-03-08";"10";"0";"1";"SmartPlug"
"2015-03-08 00:53:17.604";"10136";"2015-03-08 00:50:00.952";"TvOn";"2015-03-08";"196";"0";"1";"SmartPlug"
"2015-03-08 01:21:01.350";"10136";"2015-03-08 00:53:29.774";"TvOn";"2015-03-08";"1651";"0";"1";"SmartPlug"
"2015-03-08 01:25:35.228";"10136";"2015-03-08 01:21:13.594";"TvOn";"2015-03-08";"261";"0";"1";"SmartPlug"
"2015-03-08 01:26:17.907";"10136";"2015-03-08 01:25:47.605";"TvOn";"2015-03-08";"30";"0";"1";"SmartPlug"
"2015-03-08 11:53:25.006";"10136";"2015-03-08 11:50:40.315";"BoilerOn";"2015-03-08";"164";"0";"1";"SmartPlug"
"2015-03-08 11:54:33.751";"10136";"2015-03-08 11:53:54.938";"BoilerOn";"2015-03-08";"38";"0";"1";"SmartPlug"
"2015-03-08 11:55:55.020";"10136";"2015-03-08 11:55:29.549";"BoilerOn";"2015-03-08";"25";"0";"1";"SmartPlug"
"2015-03-08 11:57:53.827";"10136";"2015-03-08 11:57:25.281";"BoilerOn";"2015-03-08";"28";"0";"1";"SmartPlug"
"2015-03-08 13:12:34.875";"10136";"2015-03-08 13:12:04.304";"TvOn";"2015-03-08";"30";"0";"1";"SmartPlug"
"2015-03-08 13:13:49.027";"10136";"2015-03-08 13:13:18.862";"TvOn";"2015-03-08";"30";"0";"1";"SmartPlug"
"2015-03-08 13:14:11.252";"10136";"2015-03-08 13:14:01.180";"TvOn";"2015-03-08";"10";"0";"1";"SmartPlug"
"2015-03-08 13:14:33.429";"10136";"2015-03-08 13:14:23.401";"TvOn";"2015-03-08";"10";"0";"1";"SmartPlug"
"2015-03-08 13:29:55.515";"10136";"2015-03-08 13:16:30.892";"TvOn";"2015-03-08";"804";"0";"1";"SmartPlug"
"2015-03-08 13:39:01.908";"10136";"2015-03-08 13:30:07.578";"TvOn";"2015-03-08";"534";"0";"1";"SmartPlug"
"2015-03-08 14:00:38.721";"10136";"2015-03-08 13:39:14.479";"TvOn";"2015-03-08";"1284";"0";"1";"SmartPlug"
"2015-03-08 14:08:48.078";"10136";"2015-03-08 14:06:26.230";"BoilerOn";"2015-03-08";"141";"0";"1";"SmartPlug"
"2015-03-08 14:09:51.036";"10136";"2015-03-08 14:09:10.865";"BoilerOn";"2015-03-08";"40";"0";"1";"SmartPlug"
"2015-03-08 14:11:23.959";"10136";"2015-03-08 14:10:53.895";"BoilerOn";"2015-03-08";"30";"0";"1";"SmartPlug"
"2015-03-08 14:13:16.908";"10136";"2015-03-08 14:12:36.792";"BoilerOn";"2015-03-08";"40";"0";"1";"SmartPlug"
"2015-03-08 14:41:23.586";"10136";"2015-03-08 14:00:51.146";"TvOn";"2015-03-08";"2432";"0";"1";"SmartPlug"
"2015-03-08 15:02:15.434";"10136";"2015-03-08 14:41:35.945";"TvOn";"2015-03-08";"1239";"0";"1";"SmartPlug"
"2015-03-08 15:07:44.160";"10136";"2015-03-08 15:06:02.817";"BoilerOn";"2015-03-08";"101";"0";"1";"SmartPlug"
"2015-03-08 15:09:16.274";"10136";"2015-03-08 15:08:36.202";"BoilerOn";"2015-03-08";"40";"0";"1";"SmartPlug"
"2015-03-08 15:39:12.882";"10136";"2015-03-08 15:38:56.474";"CookerOn";"2015-03-08";"16";"0";"1";"SmartPlug"
"2015-03-08 15:47:33.833";"10136";"2015-03-08 15:39:25.208";"CookerOn";"2015-03-08";"488";"0";"1";"SmartPlug"
"2015-03-08 15:50:17.444";"10136";"2015-03-08 15:48:06.438";"CookerOn";"2015-03-08";"131";"0";"1";"SmartPlug"
"2015-03-08 15:55:27.020";"10136";"2015-03-08 15:52:02.207";"CookerOn";"2015-03-08";"204";"0";"1";"SmartPlug"
"2015-03-08 15:57:09.722";"10136";"2015-03-08 15:55:59.419";"CookerOn";"2015-03-08";"70";"0";"1";"SmartPlug"
"2015-03-08 15:58:54.017";"10136";"2015-03-08 15:57:22.370";"CookerOn";"2015-03-08";"91";"0";"1";"SmartPlug"
"2015-03-08 16:00:59.147";"10136";"2015-03-08 15:59:26.433";"CookerOn";"2015-03-08";"92";"0";"1";"SmartPlug"
"2015-03-08 16:02:52.616";"10136";"2015-03-08 16:01:42.646";"CookerOn";"2015-03-08";"69";"0";"1";"SmartPlug"
"2015-03-08 16:05:16.073";"10136";"2015-03-08 16:03:25.273";"CookerOn";"2015-03-08";"110";"0";"1";"SmartPlug"
"2015-03-08 16:06:10.711";"10136";"2015-03-08 16:05:39.289";"CookerOn";"2015-03-08";"31";"0";"1";"SmartPlug"
"2015-03-08 16:08:35.061";"10136";"2015-03-08 16:06:33.298";"CookerOn";"2015-03-08";"121";"0";"1";"SmartPlug"
"2015-03-08 16:11:43.420";"10136";"2015-03-08 16:09:29.038";"CookerOn";"2015-03-08";"134";"0";"1";"SmartPlug"
"2015-03-08 16:12:36.117";"10136";"2015-03-08 16:11:55.480";"CookerOn";"2015-03-08";"40";"0";"1";"SmartPlug"
"2015-03-08 20:27:17.683";"10136";"2015-03-08 20:07:35.928";"TvOn";"2015-03-08";"1181";"0";"1";"SmartPlug"
"2015-03-08 20:58:08.625";"10136";"2015-03-08 20:27:40.370";"TvOn";"2015-03-08";"1828";"0";"1";"SmartPlug"
"2015-03-08 21:18:17.291";"10136";"2015-03-08 20:58:21.403";"TvOn";"2015-03-08";"1195";"0";"1";"SmartPlug"
"2015-03-08 21:26:35.357";"10136";"2015-03-08 21:25:10.322";"CookerOn";"2015-03-08";"85";"0";"1";"SmartPlug"
"2015-03-08 21:28:08.792";"10136";"2015-03-08 21:26:47.482";"CookerOn";"2015-03-08";"81";"0";"1";"SmartPlug"
"2015-03-08 22:03:16.532";"10136";"2015-03-08 21:18:29.428";"TvOn";"2015-03-08";"2687";"0";"1";"SmartPlug"
"2015-03-08 22:04:39.560";"10136";"2015-03-08 22:03:28.669";"TvOn";"2015-03-08";"70";"0";"1";"SmartPlug"
"2015-03-08 22:20:20.349";"10136";"2015-03-08 22:04:52.318";"TvOn";"2015-03-08";"928";"0";"1";"SmartPlug"
"2015-03-08 22:32:47.264";"10136";"2015-03-08 22:30:04.943";"BoilerOn";"2015-03-08";"162";"0";"1";"SmartPlug"
"2015-03-08 22:33:53.883";"10136";"2015-03-08 22:33:19.736";"BoilerOn";"2015-03-08";"34";"0";"1";"SmartPlug"
"2015-03-08 22:34:07.103";"10136";"2015-03-08 22:20:32.758";"TvOn";"2015-03-08";"814";"0";"1";"SmartPlug"
"2015-03-08 22:35:11.459";"10136";"2015-03-08 22:34:40.467";"BoilerOn";"2015-03-08";"30";"0";"1";"SmartPlug"
"2015-03-08 22:36:34.997";"10136";"2015-03-08 22:36:04.227";"BoilerOn";"2015-03-08";"30";"0";"1";"SmartPlug"
"2015-03-08 22:38:29.153";"10136";"2015-03-08 22:38:08.552";"BoilerOn";"2015-03-08";"20";"0";"1";"SmartPlug"
"2015-03-08 22:56:53.156";"10136";"2015-03-08 22:34:19.289";"TvOn";"2015-03-08";"1353";"0";"1";"SmartPlug"
"2015-03-08 23:02:28.634";"10136";"2015-03-08 22:57:05.887";"TvOn";"2015-03-08";"322";"0";"1";"SmartPlug"
"2015-03-08 23:21:11.990";"10136";"2015-03-08 23:02:40.785";"TvOn";"2015-03-08";"1111";"0";"1";"SmartPlug"
"2015-03-09 00:02:42.296";"10136";"2015-03-09 00:01:31.713";"TvOn";"2015-03-09";"70";"0";"1";"SmartPlug"
"2015-03-09 00:04:06.086";"10136";"2015-03-09 00:02:54.722";"TvOn";"2015-03-09";"71";"0";"1";"SmartPlug"
"2015-03-09 00:28:26.225";"10136";"2015-03-09 00:04:19.566";"TvOn";"2015-03-09";"1446";"0";"1";"SmartPlug"
"2015-03-09 00:29:20.540";"10136";"2015-03-09 00:28:39.006";"TvOn";"2015-03-09";"41";"0";"1";"SmartPlug"
"2015-03-09 00:53:09.747";"10136";"2015-03-09 00:29:32.665";"TvOn";"2015-03-09";"1417";"0";"1";"SmartPlug"
"2015-03-09 00:54:12.184";"10136";"2015-03-09 00:53:32.234";"TvOn";"2015-03-09";"39";"0";"1";"SmartPlug"
"2015-03-09 01:23:48.721";"10136";"2015-03-09 00:54:24.737";"TvOn";"2015-03-09";"1763";"0";"1";"SmartPlug"
"2015-03-09 10:12:16.820";"10136";"2015-03-09 10:09:32.706";"BoilerOn";"2015-03-09";"164";"0";"1";"SmartPlug"
"2015-03-09 10:13:30.507";"10136";"2015-03-09 10:12:59.532";"BoilerOn";"2015-03-09";"30";"0";"1";"SmartPlug"
"2015-03-09 10:15:11.085";"10136";"2015-03-09 10:14:34.819";"BoilerOn";"2015-03-09";"36";"0";"1";"SmartPlug"
"2015-03-09 15:40:09.421";"10136";"2015-03-09 15:30:24.689";"CookerOn";"2015-03-09";"584";"0";"1";"SmartPlug"
"2015-03-09 15:43:30.145";"10136";"2015-03-09 15:41:58.198";"CookerOn";"2015-03-09";"91";"0";"1";"SmartPlug"
